collected_at,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,url,released,runtime,genres
2023-07-24T21:19:48Z,movie,Enter the Dragon,1973,7.72288,4748,tt0070034,9461,https://trakt.tv/movies/enter-the-dragon-1973,1973-07-26,102,action
2023-08-15T21:48:15Z,movie,Entourage,2015,6.71095,117811,tt1674771,188222,https://trakt.tv/movies/entourage-2015,2015-06-03,104,"comedy,drama"
2023-05-10T01:21:40Z,movie,Entrapment,1999,6.77466,1224,tt0137494,1844,https://trakt.tv/movies/entrapment-1999,1999-04-30,112,"romance,drama,mystery"
2023-08-17T14:10:33Z,movie,Equilibrium,2002,7.46208,3879,tt0238380,7299,https://trakt.tv/movies/equilibrium-2002,2002-12-06,107,"action,science-fiction,thriller"
2023-07-07T23:56:18Z,movie,Erased,2012,6.47362,75378,tt1645155,106021,https://trakt.tv/movies/erased-2012,2013-05-31,100,"action,thriller"
2022-07-03T09:36:17Z,movie,Eraser,1996,6.53798,4568,tt0116213,9268,https://trakt.tv/movies/eraser-1996,1996-06-21,115,"action,mystery,thriller"
2022-07-03T09:36:31Z,movie,Eraser: Reborn,2022,5.982,739758,tt15422240,923597,https://trakt.tv/movies/eraser-reborn-2022,2022-06-07,102,"action,crime,thriller"
2023-06-04T03:39:10Z,movie,Erin Brockovich,2000,7.60136,365,tt0195685,462,https://trakt.tv/movies/erin-brockovich-2000,2000-03-17,131,drama
2023-08-08T19:04:43Z,movie,Escape from Alcatraz,1979,7.65384,5901,tt0079116,10734,https://trakt.tv/movies/escape-from-alcatraz-1979,1979-06-22,113,"drama,thriller"
2023-09-24T19:07:05Z,movie,Escape from L.A.,1996,6.31586,5282,tt0116225,10061,https://trakt.tv/movies/escape-from-l-a-1996,1996-08-09,96,"action,adventure,science-fiction,thriller"
2023-09-24T19:07:08Z,movie,Escape from New York,1981,7.19045,846,tt0082340,1103,https://trakt.tv/movies/escape-from-new-york-1981,1981-06-26,99,"action,science-fiction"
2023-08-10T14:45:05Z,movie,Escobar: Paradise Lost,2014,6.70706,155486,tt2515030,255343,https://trakt.tv/movies/escobar-paradise-lost-2014,2014-11-05,120,"thriller,romance"
2022-07-01T01:10:42Z,movie,Eternals,2021,6.42307,372798,tt9032400,524434,https://trakt.tv/movies/eternals-2021,2021-11-05,156,"superhero,science-fiction,action,adventure"
2023-05-09T01:47:11Z,movie,Evan Almighty,2007,5.98448,1811,tt0413099,2698,https://trakt.tv/movies/evan-almighty-2007,2007-06-09,96,"comedy,fantasy,family"
2023-08-08T19:01:43Z,movie,Every Which Way but Loose,1978,6.8252,9361,tt0077523,15417,https://trakt.tv/movies/every-which-way-but-loose-1978,1978-12-20,110,"action,adventure,comedy,romance,drama"
2023-10-29T07:08:34Z,movie,Evil Under the Sun,1982,7.35502,2461,tt0083908,4193,https://trakt.tv/movies/evil-under-the-sun-1982,1982-03-23,117,"crime,drama,mystery,thriller"
2023-05-15T22:47:51Z,movie,Ex Machina,2015,7.72392,163375,tt0470752,264660,https://trakt.tv/movies/ex-machina-2015,2015-01-21,108,"drama,science-fiction"
2023-05-25T12:26:56Z,movie,Executive Action,1973,6.63768,18287,tt0070046,29142,https://trakt.tv/movies/executive-action-1973,1973-11-07,91,thriller
2023-03-22T01:35:02Z,movie,Executive Decision,1996,6.8093,1637,tt0116253,2320,https://trakt.tv/movies/executive-decision-1996,1996-03-15,132,"action,adventure,drama,thriller"
2023-07-24T21:19:48Z,movie,"Exit the Dragon, Enter the Tiger",1976,6.05556,54291,tt0074506,73826,https://trakt.tv/movies/exit-the-dragon-enter-the-tiger-1976,1976-01-02,79,action
2023-05-22T16:09:07Z,movie,Exodus: Gods and Kings,2014,6.29558,97444,tt1528100,147441,https://trakt.tv/movies/exodus-gods-and-kings-2014,2014-12-05,150,"drama,action,adventure"
2023-10-28T19:00:51Z,movie,Expend4bles,2023,5.74962,439496,tt3291150,299054,https://trakt.tv/movies/expend4bles-2023,2023-09-22,103,"action,adventure,thriller"
2023-08-10T18:57:04Z,movie,Extraction,2013,6.025,134546,tt2823574,218381,https://trakt.tv/movies/extraction-2013,2013-09-05,102,action
2023-05-25T12:29:36Z,movie,Extraction,2015,5.76042,207338,tt4382872,326425,https://trakt.tv/movies/extraction-2015,2016-03-14,82,"thriller,action"
2023-03-22T01:35:11Z,movie,Extraction,2020,7.10801,396109,tt8936646,545609,https://trakt.tv/movies/extraction-2020,2020-04-24,116,"action,thriller"
2023-06-19T00:02:46Z,movie,Extraction 2,2023,7.29765,541747,tt12263384,697843,https://trakt.tv/movies/extraction-2-2023,2023-06-09,122,"action,thriller,crime"
2023-05-12T17:09:48Z,movie,Extreme Movie,2008,4.54747,9458,tt0806147,15544,https://trakt.tv/movies/extreme-movie-2008,2008-12-05,88,comedy
2023-06-10T03:50:18Z,movie,Extremely Loud & Incredibly Close,2011,7.27348,46731,tt0477302,64685,https://trakt.tv/movies/extremely-loud-incredibly-close-2011,2011-12-25,129,drama
2023-07-07T23:56:49Z,movie,Eye in the Sky,2015,7.45662,214292,tt2057392,333352,https://trakt.tv/movies/eye-in-the-sky-2015,2016-04-08,102,"drama,thriller,war"
2023-05-07T07:19:55Z,movie,Eyes Wide Shut,1999,7.29222,292,tt0120663,345,https://trakt.tv/movies/eyes-wide-shut-1999,1999-09-09,159,"mystery,drama,thriller"
2025-08-22T01:15:14Z,movie,F1,2025,7.82612,729817,tt16311594,911430,https://trakt.tv/movies/f1-2025,2025-06-27,156,"action,drama"
2022-05-31T12:39:26Z,movie,F9,2021,6.12766,226253,tt5433138,385128,https://trakt.tv/movies/f9-2021,2021-06-25,143,"action,crime,adventure"
2023-03-22T01:34:54Z,movie,Face/Off,1997,7.33141,597,tt0119094,754,https://trakt.tv/movies/face-off-1997,1997-06-27,139,"action,crime,science-fiction"
2025-03-18T17:05:18Z,movie,Fahrenheit 451,2018,5.91858,246677,tt0360556,401905,https://trakt.tv/movies/fahrenheit-451-2018,2018-05-19,100,"science-fiction,drama,thriller"
2023-07-04T13:10:08Z,movie,Fair Game,1995,5.17848,6882,tt0113010,11859,https://trakt.tv/movies/fair-game-1995,1995-11-03,91,action
2023-05-08T03:09:40Z,movie,Fair Game,2010,6.74074,24770,tt0977855,38363,https://trakt.tv/movies/fair-game-2010,2010-05-20,108,"drama,thriller"
2023-10-29T07:08:34Z,movie,Fair Play,2023,6.41204,729120,tt16304446,910571,https://trakt.tv/movies/fair-play-2023,2023-09-29,113,"thriller,drama,romance"
2023-06-08T22:07:00Z,movie,Falling Down,1993,7.70334,23678,tt0106856,37094,https://trakt.tv/movies/falling-down-1993,1993-02-26,113,"crime,drama,thriller"
2024-04-14T07:08:09Z,movie,Family Business,1989,6.09428,5729,tt0097328,10551,https://trakt.tv/movies/family-business-1989,1989-12-15,110,"comedy,crime,drama"
2022-07-01T00:25:46Z,movie,Fantastic Beasts and Where to Find Them,2016,7.55787,158661,tt3183660,259316,https://trakt.tv/movies/fantastic-beasts-and-where-to-find-them-2016,2016-11-18,133,"fantasy,adventure"
2023-05-08T03:26:15Z,movie,Fantastic Beasts: The Crimes of Grindelwald,2018,6.89508,219417,tt4123430,338952,https://trakt.tv/movies/fantastic-beasts-the-crimes-of-grindelwald-2018,2018-11-16,134,"adventure,fantasy"
2022-07-03T06:07:38Z,movie,Fantastic Beasts: The Secrets of Dumbledore,2022,6.5579,219418,tt4123432,338953,https://trakt.tv/movies/fantastic-beasts-the-secrets-of-dumbledore-2022,2022-04-15,142,"fantasy,adventure"
2023-05-08T20:50:01Z,movie,Fantastic Four,2005,6.07694,5004,tt0120667,9738,https://trakt.tv/movies/fantastic-four-2005,2005-07-08,106,"action,fantasy,science-fiction,superhero"
2023-05-08T20:50:34Z,movie,Fantastic Four,2015,5.23925,106666,tt1502712,166424,https://trakt.tv/movies/fantastic-four-2015,2015-08-07,100,"action,adventure,science-fiction,superhero"
2023-05-08T20:48:42Z,movie,Fantastic Four: Rise of the Silver Surfer,2007,5.90303,1343,tt0486576,1979,https://trakt.tv/movies/fantastic-four-rise-of-the-silver-surfer-2007,2007-06-15,92,"action,adventure,superhero,science-fiction"
2022-05-31T12:38:09Z,movie,Fast & Furious,2009,6.94306,8202,tt1013752,13804,https://trakt.tv/movies/fast-furious-2009,2009-04-03,107,"action,crime,drama,thriller"
2022-05-31T12:38:47Z,movie,Fast & Furious 6,2013,7.13555,62123,tt1905041,82992,https://trakt.tv/movies/fast-furious-6-2013,2013-05-24,130,"action,crime,thriller"
2022-05-31T12:39:12Z,movie,Fast & Furious Presents: Hobbs & Shaw,2019,6.98252,299887,tt6806448,384018,https://trakt.tv/movies/fast-furious-presents-hobbs-shaw-2019,2019-08-02,137,"action,adventure,comedy"
2023-12-13T20:09:27Z,movie,Fast Charlie,2023,6.57777,759776,tt6722400,945937,https://trakt.tv/movies/fast-charlie-2023,2023-12-08,90,"action,crime,drama"
2022-05-31T12:39:19Z,movie,Fast Five,2011,7.36779,36131,tt1596343,51497,https://trakt.tv/movies/fast-five-2011,2011-04-29,131,"action,crime,thriller"
2023-05-10T20:59:26Z,movie,Fast Times at Ridgemont High,1982,7.2168,7831,tt0083929,13342,https://trakt.tv/movies/fast-times-at-ridgemont-high-1982,1982-08-13,90,comedy
2023-06-04T18:34:34Z,movie,Fast X,2023,6.42092,234190,tt5433140,385687,https://trakt.tv/movies/fast-x-2023,2023-05-19,142,"action,crime,thriller,adventure,mystery"
2023-08-10T18:58:24Z,movie,Faster,2010,6.61344,27285,tt1433108,41283,https://trakt.tv/movies/faster-2010,2010-11-23,98,"action,drama,thriller,crime"
2025-04-07T10:07:31Z,movie,Fat Man and Little Boy,1989,6.95541,16878,tt0097336,27461,https://trakt.tv/movies/fat-man-and-little-boy-1989,1989-10-20,127,"drama,history,war"
2023-05-10T01:21:55Z,movie,Fatal Attraction,1987,6.99721,6136,tt0093010,10998,https://trakt.tv/movies/fatal-attraction-1987,1987-09-18,119,"drama,thriller,romance"
2023-08-11T09:03:13Z,movie,Father Stu,2022,6.88721,643196,tt14439896,809140,https://trakt.tv/movies/father-stu-2022,2022-04-13,124,drama
2023-08-15T20:47:26Z,movie,Fatman,2020,6.30536,447608,tt10310140,602211,https://trakt.tv/movies/fatman-2020,2020-11-13,100,"action,fantasy,holiday,drama,thriller,crime,comedy,science-fiction"
2023-08-10T18:59:43Z,movie,Fear and Loathing in Las Vegas,1998,7.51615,1254,tt0120669,1878,https://trakt.tv/movies/fear-and-loathing-in-las-vegas-1998,1998-05-22,118,"adventure,comedy,drama"
2023-08-16T16:50:37Z,movie,Fear the Night,2023,5.96429,920616,tt19848268,1143190,https://trakt.tv/movies/fear-the-night-2023,2023-07-21,92,"thriller,action,horror"
2023-08-07T20:24:38Z,movie,Felon,2008,7.30169,7582,tt1117385,13012,https://trakt.tv/movies/felon-2008,2008-07-18,103,"drama,crime,thriller,action"
2024-01-28T20:09:24Z,movie,Ferrari,2023,6.49322,257726,tt3758542,365620,https://trakt.tv/movies/ferrari-2023,2023-12-14,131,"drama,history"
2022-07-03T09:37:07Z,movie,Ferris Bueller's Day Off,1986,7.97153,4667,tt0091042,9377,https://trakt.tv/movies/ferris-bueller-s-day-off-1986,1986-06-11,103,comedy
2023-05-10T01:23:00Z,movie,Fifty Shades Darker,2017,6.3903,222332,tt4465564,341174,https://trakt.tv/movies/fifty-shades-darker-2017,2017-02-10,118,"drama,romance"
2023-05-10T01:23:01Z,movie,Fifty Shades Freed,2018,6.18772,217786,tt4477536,337167,https://trakt.tv/movies/fifty-shades-freed-2018,2018-02-09,105,"drama,romance"
2023-05-10T01:23:00Z,movie,Fifty Shades of Grey,2015,5.46956,133346,tt2322441,216015,https://trakt.tv/movies/fifty-shades-of-grey-2015,2015-02-13,125,"drama,romance,thriller"
2020-06-15T22:22:10Z,movie,Fight Club,1999,8.70635,432,tt0137523,550,https://trakt.tv/movies/fight-club-1999,1999-10-15,139,"drama,thriller"
2023-08-19T19:25:52Z,movie,Final Score,2018,6.64911,266172,tt5254610,421658,https://trakt.tv/movies/final-score-2018,2018-09-14,105,"action,thriller,adventure,drama"
2025-06-23T05:05:09Z,movie,Finestkind,2023,6.66277,354819,tt7991508,507532,https://trakt.tv/movies/finestkind-2023,2023-12-15,126,"crime,drama,thriller"
2023-08-07T21:42:26Z,movie,Fire Birds,1990,6.0118,3634,tt0099575,6470,https://trakt.tv/movies/fire-birds-1990,1990-05-25,85,"action,adventure"
2024-05-05T02:50:50Z,movie,Fire with Fire,2012,6.2543,93526,tt1925431,139567,https://trakt.tv/movies/fire-with-fire-2012,2012-08-31,97,"action,crime,drama,thriller"
2023-07-07T12:24:34Z,movie,First Blood,1982,7.70529,907,tt0083944,1368,https://trakt.tv/movies/first-blood-1982,1982-10-22,93,"action,adventure,thriller,war"
2022-07-03T09:37:22Z,movie,First Kill,2017,6.59093,283246,tt5884234,410554,https://trakt.tv/movies/first-kill-2017,2017-07-21,97,"thriller,action,crime"
2023-06-04T20:54:18Z,movie,First Man,2018,7.29686,277750,tt1213641,369972,https://trakt.tv/movies/first-man-2018,2018-10-12,141,"history,drama"
2023-09-24T19:07:05Z,movie,Fist Fight,2017,6.99341,256673,tt3401882,345922,https://trakt.tv/movies/fist-fight-2017,2017-02-17,91,comedy
2023-10-07T19:03:32Z,movie,Flatliners,1990,6.75795,1010,tt0099582,1551,https://trakt.tv/movies/flatliners-1990,1990-08-10,115,"drama,horror,science-fiction"
2023-10-07T19:03:50Z,movie,Flatliners,2017,6.11909,243766,tt2039338,400710,https://trakt.tv/movies/flatliners-2017,2017-09-28,111,"drama,horror,thriller"
2024-01-28T20:09:24Z,movie,Fletch,1985,7.15289,5012,tt0089155,9749,https://trakt.tv/movies/fletch-1985,1985-05-31,98,"comedy,crime,mystery"
2024-01-28T20:09:24Z,movie,Fletch Lives,1989,6.55523,8828,tt0097366,14628,https://trakt.tv/movies/fletch-lives-1989,1989-03-17,95,"comedy,crime,mystery"
2023-05-10T20:00:28Z,movie,Flight,2012,7.28526,65754,tt1907668,87502,https://trakt.tv/movies/flight-2012,2012-11-02,138,drama
2022-07-03T07:13:18Z,movie,Focus,2015,6.99894,156518,tt2381941,256591,https://trakt.tv/movies/focus-2015,2015-02-27,105,"comedy,crime,romance"
2023-05-10T02:44:54Z,movie,Fool's Gold,2008,6.41844,4265,tt0770752,8676,https://trakt.tv/movies/fool-s-gold-2008,2008-02-08,112,"comedy,romance,adventure"
2023-10-09T19:08:41Z,movie,Footloose,1984,7.00566,1185,tt0087277,1788,https://trakt.tv/movies/footloose-1984,1984-02-17,107,"drama,romance"
2023-10-09T19:08:44Z,movie,Footloose,2011,6.67839,50216,tt1068242,68817,https://trakt.tv/movies/footloose-2011,2011-10-14,113,"drama,music,romance"
2023-08-08T18:57:50Z,movie,For a Few Dollars More,1965,8.08022,779,tt0059578,938,https://trakt.tv/movies/for-a-few-dollars-more-1965,1965-12-18,132,western
2018-06-14T06:47:32Z,movie,For Your Eyes Only,1981,6.93364,571,tt0082398,699,https://trakt.tv/movies/for-your-eyes-only-1981,1981-06-24,128,"action,adventure,thriller"
2023-08-15T20:48:30Z,movie,Force of Nature,2020,5.5843,462514,tt10308928,619592,https://trakt.tv/movies/force-of-nature-2020,2020-06-30,91,"action,crime,thriller,adventure"
2024-02-21T10:43:23Z,movie,Ford v Ferrari,2019,8.17505,324762,tt1950186,359724,https://trakt.tv/movies/ford-v-ferrari-2019,2019-11-15,153,"drama,history,action"
2023-08-15T21:13:23Z,movie,Forever Young,1992,6.7839,5526,tt0104291,10326,https://trakt.tv/movies/forever-young-1992,1992-12-16,102,"adventure,drama,fantasy,science-fiction,romance"
2023-05-12T15:41:43Z,movie,Forgetting Sarah Marshall,2008,7.18915,5107,tt0800039,9870,https://trakt.tv/movies/forgetting-sarah-marshall-2008,2008-04-17,111,"comedy,drama,romance"
2022-07-03T06:59:58Z,movie,Forrest Gump,1994,8.57918,9,tt0109830,13,https://trakt.tv/movies/forrest-gump-1994,1994-07-06,142,"comedy,drama,romance"
2023-08-01T19:24:21Z,movie,Fortress,2021,5.23382,659261,tt14577300,826749,https://trakt.tv/movies/fortress-2021,2021-12-17,100,"crime,action,thriller"
2023-08-01T19:24:21Z,movie,Fortress: Sniper's Eye,2022,4.66052,707521,tt14577304,883502,https://trakt.tv/movies/fortress-sniper-s-eye-2022,2022-04-29,87,"action,thriller,crime"
2025-05-23T05:02:13Z,movie,Fountain of Youth,2025,6.5207,883124,tt27075958,1098006,https://trakt.tv/movies/fountain-of-youth-2025,2025-05-23,126,"adventure,history,fantasy,mystery"
2022-07-03T19:28:50Z,movie,Four Assassins,2013,3.95455,89831,tt1478804,132236,https://trakt.tv/movies/four-assassins-2013,2013-05-14,83,thriller
2023-05-08T03:30:08Z,movie,Four Brothers,2005,7.04178,4115,tt0430105,8292,https://trakt.tv/movies/four-brothers-2005,2005-08-11,109,"action,crime"
2023-08-10T18:49:58Z,movie,Four Rooms,1995,7.00535,3,tt0113101,5,https://trakt.tv/movies/four-rooms-1995,1995-12-25,98,comedy
2023-08-15T20:15:28Z,movie,Frankie and Johnny,1991,6.85467,2349,tt0101912,3784,https://trakt.tv/movies/frankie-and-johnny-1991,1991-10-11,118,"drama,romance,comedy"
2022-07-03T06:28:43Z,movie,Free Guy,2021,7.27215,400704,tt6264654,550988,https://trakt.tv/movies/free-guy-2021,2021-08-13,115,"comedy,adventure,science-fiction"
2025-07-23T05:05:45Z,movie,Free State of Jones,2016,7.47943,197050,tt1124037,316152,https://trakt.tv/movies/free-state-of-jones-2016,2016-06-24,140,"drama,action,history,war"
2023-08-01T19:24:12Z,movie,Freedomland,2006,5.69655,5189,tt0349467,9959,https://trakt.tv/movies/freedomland-2006,2006-02-17,113,"crime,drama,mystery,thriller"
2023-12-05T20:03:15Z,movie,Freelance,2023,6.31763,719646,tt15744298,897087,https://trakt.tv/movies/freelance-2023,2023-10-27,108,"action,comedy"
2023-08-10T19:08:58Z,movie,French Connection II,1975,6.83811,5880,tt0073018,10711,https://trakt.tv/movies/french-connection-ii-1975,1975-05-18,119,"action,crime,thriller"
2023-08-11T08:12:06Z,movie,Frequency,2000,7.43093,5736,tt0186151,10559,https://trakt.tv/movies/frequency-2000,2000-04-28,118,"science-fiction,thriller"
2023-05-12T15:59:42Z,movie,Friends with Benefits,2011,6.93946,35353,tt1632708,50544,https://trakt.tv/movies/friends-with-benefits-2011,2011-07-21,110,"comedy,romance"
2023-05-08T03:30:58Z,movie,From Dusk Till Dawn,1996,7.43109,598,tt0116367,755,https://trakt.tv/movies/from-dusk-till-dawn-1996,1996-01-19,108,"action,crime,horror,thriller"
2023-05-10T21:04:17Z,movie,From Dusk Till Dawn 2: Texas Blood Money,1999,4.8209,7013,tt0120860,12095,https://trakt.tv/movies/from-dusk-till-dawn-2-texas-blood-money-1999,1999-03-16,88,"action,horror,thriller,crime"
2023-05-10T21:07:30Z,movie,From Dusk Till Dawn 3: The Hangman's Daughter,2000,5.15534,5425,tt0120695,10213,https://trakt.tv/movies/from-dusk-till-dawn-3-the-hangman-s-daughter-2000,1999-10-31,94,"horror,thriller,western"
2018-02-04T22:33:21Z,movie,From Paris with Love,2010,6.76022,16053,tt1179034,26389,https://trakt.tv/movies/from-paris-with-love-2010,2010-02-17,92,"action,crime,thriller"
2018-06-14T06:47:26Z,movie,From Russia with Love,1963,7.31539,531,tt0057076,657,https://trakt.tv/movies/from-russia-with-love-1963,1964-04-08,115,"action,adventure,thriller"
2023-05-25T12:37:04Z,movie,Full Metal Jacket,1987,8.23745,478,tt0093058,600,https://trakt.tv/movies/full-metal-jacket-1987,1987-06-26,117,"drama,war"
2023-08-12T07:05:45Z,movie,Funeral in Berlin,1966,6.86531,21979,tt0060437,34388,https://trakt.tv/movies/funeral-in-berlin-1966,1967-02-23,102,thriller
2025-03-18T00:25:55Z,movie,Furiosa: A Mad Max Saga,2024,7.42044,623532,tt12037194,786892,https://trakt.tv/movies/furiosa-a-mad-max-saga-2024,2024-05-23,149,"action,science-fiction,adventure"
2022-05-31T12:38:41Z,movie,Furious 7,2015,7.30729,107556,tt2820852,168259,https://trakt.tv/movies/furious-7-2015,2015-04-03,139,"action,thriller,crime"
2023-05-10T01:26:31Z,movie,Fury,2014,7.6926,139432,tt2713180,228150,https://trakt.tv/movies/fury-2014,2014-10-17,135,"action,drama,war"
2023-10-07T19:03:31Z,movie,Future World,2018,4.55186,256802,tt5737536,411135,https://trakt.tv/movies/future-world-2018,2018-05-25,88,science-fiction
2022-07-03T09:37:36Z,movie,G.I. Jane,1997,6.75594,2593,tt0119173,4421,https://trakt.tv/movies/g-i-jane-1997,1997-08-22,125,"action,drama"
2023-05-10T02:45:52Z,movie,G.I. Joe: Retaliation,2013,6.25429,53296,tt1583421,72559,https://trakt.tv/movies/g-i-joe-retaliation-2013,2013-03-29,110,"action,adventure,science-fiction,thriller"
2023-05-10T02:45:40Z,movie,G.I. Joe: The Rise of Cobra,2009,6.23593,9010,tt1046173,14869,https://trakt.tv/movies/g-i-joe-the-rise-of-cobra-2009,2009-08-07,118,"action,adventure,science-fiction,thriller"
2025-04-12T02:07:05Z,movie,G20,2025,6.27333,841507,tt23476986,1045938,https://trakt.tv/movies/g20-2025,2025-04-10,108,"action,mystery,drama"
2022-06-30T22:20:58Z,movie,Gamer,2009,6.17336,11334,tt1034032,18501,https://trakt.tv/movies/gamer-2009,2009-09-04,95,"action,science-fiction,thriller"
2023-08-10T00:48:46Z,movie,Gandhi,1982,7.68869,626,tt0083987,783,https://trakt.tv/movies/gandhi-1982,1982-12-08,191,"drama,history"
2023-05-10T17:59:31Z,movie,Gangs of New York,2002,7.53802,2100,tt0217505,3131,https://trakt.tv/movies/gangs-of-new-york-2002,2002-12-19,168,"crime,drama,history"
2023-08-19T05:01:38Z,movie,Gangster Squad,2013,6.91087,61856,tt1321870,82682,https://trakt.tv/movies/gangster-squad-2013,2013-01-11,113,"action,crime,drama,thriller"
2023-05-21T03:06:32Z,movie,Gemini Man,2019,6.52098,299929,tt1025100,453405,https://trakt.tv/movies/gemini-man-2019,2019-10-11,117,"action,thriller,science-fiction,adventure"
2023-12-13T20:09:27Z,movie,Genie,2023,6.57069,959144,tt24429218,1189198,https://trakt.tv/movies/genie-2023-11-22,2023-11-22,93,"comedy,fantasy,holiday"
2023-08-17T14:32:26Z,movie,Geostorm,2017,6.43721,172685,tt1981128,274855,https://trakt.tv/movies/geostorm-2017,2017-10-20,109,"action,thriller,science-fiction"
2023-08-10T19:09:54Z,movie,Get Carter,2000,5.81078,5645,tt0208988,10461,https://trakt.tv/movies/get-carter-2000,2000-10-06,102,"action,crime,drama,thriller"
2025-08-17T21:00:44Z,movie,Get Hard,2015,6.49357,156890,tt2561572,257091,https://trakt.tv/movies/get-hard-2015,2015-03-27,100,comedy
2023-05-12T15:37:30Z,movie,Get Him to the Greek,2010,6.48111,21043,tt1226229,32823,https://trakt.tv/movies/get-him-to-the-greek-2010,2010-06-04,109,"comedy,adventure,music"
2022-07-03T09:37:51Z,movie,Get Shorty,1995,7.0031,4006,tt0113161,8012,https://trakt.tv/movies/get-shorty-1995,1995-10-20,105,"comedy,crime,thriller"
2023-05-21T03:37:21Z,movie,Get Smart,2008,6.5686,6739,tt0425061,11665,https://trakt.tv/movies/get-smart-2008,2008-06-20,110,"action,comedy,thriller"
2023-05-21T03:39:15Z,movie,Get Smart's Bruce and Lloyd Out of Control,2008,5.60987,9447,tt1018723,15531,https://trakt.tv/movies/get-smart-s-bruce-and-lloyd-out-of-control-2008,2008-07-01,71,"action,comedy"
2023-08-15T21:05:01Z,movie,Get the Gringo,2012,7.06559,59861,tt1567609,80389,https://trakt.tv/movies/get-the-gringo-2012,2012-05-01,96,"action,crime,drama,thriller"
2023-05-09T01:20:50Z,movie,Ghost,1990,7.24576,209,tt0099653,251,https://trakt.tv/movies/ghost-1990,1990-07-13,126,"drama,fantasy,mystery,thriller,romance"
2022-07-02T07:22:58Z,movie,Ghost in the Shell,2017,6.81689,196549,tt1219827,315837,https://trakt.tv/movies/ghost-in-the-shell-2017,2017-03-31,107,"science-fiction,action,drama"
2023-05-05T12:11:15Z,movie,Ghostbusters,1984,7.9131,496,tt0087332,620,https://trakt.tv/movies/ghostbusters-1984,1984-06-08,107,"comedy,fantasy"
2023-05-05T12:12:58Z,movie,Ghostbusters,2016,6.19979,28880,tt1289401,43074,https://trakt.tv/movies/ghostbusters-2016,2016-07-15,117,"fantasy,action,comedy"
2023-05-05T12:11:17Z,movie,Ghostbusters II,1989,7.09263,1967,tt0097428,2978,https://trakt.tv/movies/ghostbusters-ii-1989,1989-06-16,108,"comedy,fantasy"
2023-05-05T12:12:43Z,movie,Ghostbusters: Afterlife,2021,7.22493,270182,tt4513678,425909,https://trakt.tv/movies/ghostbusters-afterlife-2021,2021-11-19,124,"comedy,fantasy,adventure,science-fiction"
2025-03-17T13:17:04Z,movie,Ghostbusters: Frozen Empire,2024,6.62738,778125,tt21235248,967847,https://trakt.tv/movies/ghostbusters-frozen-empire-2024,2024-03-22,115,"fantasy,adventure,comedy"
2023-05-05T12:14:10Z,movie,Ghosted,2023,6.50367,695073,tt15326988,868759,https://trakt.tv/movies/ghosted-2023,2023-04-20,117,"romance,action,comedy"
2023-05-10T02:46:16Z,movie,Ghosts of Girlfriends Past,2009,6.21449,7326,tt0821640,12556,https://trakt.tv/movies/ghosts-of-girlfriends-past-2009,2009-05-01,115,"comedy,fantasy,romance"
2022-07-09T18:23:09Z,movie,Gigli,2003,3.71743,4014,tt0299930,8046,https://trakt.tv/movies/gigli-2003,2003-08-01,122,"drama,comedy,romance,crime"
2024-10-06T07:01:18Z,movie,Girl in the Video,2024,6.57692,979798,tt30326011,1214803,https://trakt.tv/movies/girl-in-the-video-2024,2024-01-13,87,"drama,thriller"
2022-06-30T23:23:04Z,movie,Gladiator,2000,8.49425,67,tt0172495,98,https://trakt.tv/movies/gladiator-2000,2000-05-05,155,"action,adventure,drama"
2024-11-24T20:51:45Z,movie,Gladiator II,2024,6.86364,409281,tt9218128,558449,https://trakt.tv/movies/gladiator-ii-2024,2024-11-22,148,"action,adventure,drama"
2023-05-07T07:18:06Z,movie,Glass Onion: A Knives Out Mystery,2022,7.32146,495668,tt11564570,661374,https://trakt.tv/movies/glass-onion-a-knives-out-mystery-2022,2022-11-23,140,"mystery,comedy,crime"
2025-09-15T02:12:02Z,movie,God Knows Where I Am,2016,6.525,235417,tt5073020,392955,https://trakt.tv/movies/god-knows-where-i-am-2016,2016-04-07,97,"documentary,mystery,drama,history"
2023-08-17T14:35:31Z,movie,Gods of Egypt,2016,6.44245,127822,tt2404233,205584,https://trakt.tv/movies/gods-of-egypt-2016,2016-02-25,127,"fantasy,action,adventure"
2023-11-11T20:03:46Z,movie,Goin' South,1978,6.27451,21849,tt0077621,34130,https://trakt.tv/movies/goin-south-1978,1978-10-06,109,"western,comedy,romance"
2025-07-23T05:05:47Z,movie,Gold,2016,7.20551,215404,tt1800302,334524,https://trakt.tv/movies/gold-2016,2016-12-30,120,"drama,adventure,thriller"
2018-06-14T06:47:06Z,movie,GoldenEye,1995,7.3424,582,tt0113189,710,https://trakt.tv/movies/goldeneye-1995,1995-11-23,130,"action,adventure,thriller"
2018-06-14T06:47:13Z,movie,Goldfinger,1964,7.58112,532,tt0058150,658,https://trakt.tv/movies/goldfinger-1964,1964-09-20,110,"action,adventure,thriller"
2022-06-30T23:09:03Z,movie,Gone in Sixty Seconds,2000,7.09617,4951,tt0187078,9679,https://trakt.tv/movies/gone-in-sixty-seconds-2000,2000-06-09,118,"action,crime,thriller"
2023-06-19T00:06:15Z,movie,"Good Morning, Vietnam",1987,7.60983,644,tt0093105,801,https://trakt.tv/movies/good-morning-vietnam-1987,1987-12-23,121,"comedy,drama,war"
